artist,bio,Image URL,key
Jack Gelee,No Wikipedia page found for Jack Gelee.,https://via.placeholder.com/160,jackgelee
Agua Mantra,No Wikipedia page found for Agua Mantra.,https://via.placeholder.com/160,aguamantra
Raul Paz,,https://via.placeholder.com/160,raulpaz
DJ Furax,No Wikipedia page found for DJ Furax.,https://via.placeholder.com/160,djfurax
West Thebarton,"West Thebarton, previously known as West Thebarton Brothel Party, is an Australian rock band from Adelaide.",https://upload.wikimedia.org/wikipedia/commons/c/ca/West_Thebarton_%2832710422778%29.jpg,westthebarton
Lucia Guiada,No Wikipedia page found for Lucia Guiada.,https://via.placeholder.com/160,luciaguiada
Sabbotage,No Wikipedia page found for Sabbotage.,https://via.placeholder.com/160,sabbotage
Juliette & The Licks,,https://via.placeholder.com/160,juliette&thelicks
Fake Tides,No Wikipedia page found for Fake Tides.,https://via.placeholder.com/160,faketides
Joni Laakkonen,No Wikipedia page found for Joni Laakkonen.,https://via.placeholder.com/160,jonilaakkonen
陳艾玲,No Wikipedia page found for 陳艾玲.,https://via.placeholder.com/160,陳艾玲
王瑞霞,No Wikipedia page found for 王瑞霞.,https://via.placeholder.com/160,王瑞霞
沈文程,No Wikipedia page found for 沈文程.,https://via.placeholder.com/160,沈文程
阿吉仔,No Wikipedia page found for 阿吉仔.,https://via.placeholder.com/160,阿吉仔
Belouis Some,"Belouis Some (born Neville Keighley; 12 December 1959) is a British singer, songwriter and musician. He had UK and worldwide hits in the 1980s with ""Some People"", ""Imagination"" and ""Round, Round"", the latter being featured on the soundtrack for the John Hughes film Pretty in Pink.
""Some People"" and ""Imagination"" charted on the U.S. Billboard Hot 100 in 1985.",https://upload.wikimedia.org/wikipedia/commons/5/5d/Belouis_Some_No22_Troubadour_12-2-25.jpg,belouissome
Beniamino Gigli,"Beniamino Gigli ( JEE-lee, Italian: [benjaˈmiːno ˈdʒiʎʎi]; 20 March 1890 – 30 November 1957) was an Italian opera singer (lyric tenor). He is widely regarded as one of the greatest tenors of his generation.",https://upload.wikimedia.org/wikipedia/commons/b/b2/GigliGioconda1914.jpg,beniaminogigli
Lyres,,https://via.placeholder.com/160,lyres
Phase II,"Phase II, Phase 2 or Phase Two may refer to:",https://via.placeholder.com/160,phaseii
Aunty Donna,"Aunty Donna is an Australian surrealist comedy group formed in Melbourne in 2011. The group currently consists of performers and writers Mark Bonanno, Broden Kelly and Zachary Ruane, alongside writer and director Sam Lingham, director Max Miller and composer Thomas Zahariou (formerly Armstrong).
Their work spans numerous live shows, a YouTube channel, podcasts, a studio album, the Netflix produced Aunty Donna's Big Ol' House of Fun, the ABC produced series Aunty Donna's Coffee Cafe and a picture",https://upload.wikimedia.org/wikipedia/commons/c/cc/Aunty_Donna_Birmingham_Alexandra_Theatre_2023.jpg,auntydonna
Steve Rannazzisi,,https://via.placeholder.com/160,steverannazzisi
Juan Falú,"Alfredo Juan Falú (born October 10, 1948) is an Argentine classical guitarist and composer.
He was born in Tucumán in 1948, to a family of Syrian descent. His uncle, Eduardo Falú, was by then a well-known folk guitarist. A psychoanalyst by profession and adherent of left-wing peronism during the 1970s, Falú was forced into exile after losing his brother, Lucho, to Argentina's notorious ""Dirty War.""
He returned to Buenos Aires after 1983 and later began teaching at the Manuel de Falla Music Conse",https://upload.wikimedia.org/wikipedia/commons/e/e6/JuanFalu.jpg,juanfalú
Doc Watson,"Arthel Lane ""Doc"" Watson (March 3, 1923 – May 29, 2012) was an American guitarist, songwriter, and singer of bluegrass, folk, country, blues, and gospel music. He won seven Grammy awards as well as a Grammy Lifetime Achievement Award. His fingerpicking and flatpicking skills, as well as his knowledge of traditional American music, were highly regarded. Blind from a young age, he performed publicly both in a dance band and solo, as well as for over 15 years with his son, guitarist Merle Watson, u",https://upload.wikimedia.org/wikipedia/commons/b/ba/Doc_Watson_Sugar_Grove.jpg,docwatson
Chulito Camacho,No Wikipedia page found for Chulito Camacho.,https://via.placeholder.com/160,chulitocamacho
Pompi,No Wikipedia page found for Pompi.,https://via.placeholder.com/160,pompi
Amaury Vassili,"Amaury Vassili Chotard (born 8 June 1989) is a French opera singer and professional tenor. His debut album, Vincerò (2009), went double platinum in France, and he has had international success with releases in Canada, South Africa, and South Korea.",https://upload.wikimedia.org/wikipedia/commons/f/fd/Amaury_Vassili.jpg,amauryvassili
Carlos Paredes,"Carlos Paredes  (Portuguese pronunciation: [ˈkaɾluʃ pɐˈɾeðɨʃ]; 16 February 1925 – 23 July 2004) was a virtuoso Portuguese guitar player and composer. He is regarded as one of the greatest players of Portuguese guitar of all-time.
Born in Coimbra, Portugal, in a family with a long tradition of guitar playing, he was taught to play the Portuguese guitar by his father, Artur Paredes. He composed numerous soundtracks for cinema and theatre, such as the soundtrack for the Portuguese film Os Verdes An",https://via.placeholder.com/160,carlosparedes
Hong Ronghong,No Wikipedia page found for Hong Ronghong.,https://via.placeholder.com/160,hongronghong
Andreas Scholl,"Andreas Scholl (born 10 November 1967) is a German countertenor, a male classical singer in the alto vocal range, specialising in Baroque music.
Born into a family of singers, Scholl was enrolled at the age of seven into the Kiedricher Chorbuben boys choir. Aged 13, he was chosen from 20,000 choristers gathered in Rome from around the world to sing solo at a Mass held on 4 January 1981. Just four years later, Scholl was offered a place at the Schola Cantorum Basiliensis, an institution that norm",https://upload.wikimedia.org/wikipedia/commons/9/9d/Andreas_Scholl%2C_August_2013%2C_Mittelheim.JPG,andreasscholl
Truchło Strzygi,No Wikipedia page found for Truchło Strzygi.,https://via.placeholder.com/160,truchłostrzygi
Billboard Baby Lullabies,No Wikipedia page found for Billboard Baby Lullabies.,https://via.placeholder.com/160,billboardbabylullabies
Vajen van den Bosch,No Wikipedia page found for Vajen van den Bosch.,https://via.placeholder.com/160,vajenvandenbosch
Debbies,No Wikipedia page found for Debbies.,https://via.placeholder.com/160,debbies
林慧萍,No Wikipedia page found for 林慧萍.,https://via.placeholder.com/160,林慧萍
So Solid Crew,"So Solid Crew are a British UK garage and hip hop collective originating from Battersea, London, which achieved wide success in the early 2000s. The group consisted of many members, the most notable being Asher D (Ashley Walters), Lisa Maffia, Harvey and Romeo. So Solid have been credited for being pioneers in the UK music scene. By turning UK garage from a dancey-genre to one that was darker and more MC-oriented, and gaining mainstream success, they inspired London youth to experiment with thei",https://via.placeholder.com/160,sosolidcrew
Pantelis Thalassinos,"Pantelis Thalassinos (Greek: Παντελής Θαλασσινός; born June 11, 1958) is a Greek singer and songwriter.
He was born in Keratsini, Piraeus. His father, Michalis, hailed from the island of Chios and his mother, Evangelia, from Serifos. He began performing in 1977, while also working in a shipping company until 1987, with the exception of his 22-month army service in 1980–81. Since then, he has devoted himself to his musical career. He co-founded the group Lathrepivates (""Stowaways"") in 1986. Follo",https://via.placeholder.com/160,pantelisthalassinos
Macka B,"Christopher MacFarlane, better known as Macka B, (born 1966) is a British-born Jamaican reggae artist, performer and activist with a career spanning thirty years and one of Britain's most influential dancehall DJs.
As a practicing Rastaman, Macka B's music is based around the political and spiritual message of the religion, with an often light and humorous touch. Working with the Mad Professor, he combined dancehall and dub styles of reggae, although he has avoided a more commercial crossover ap",https://upload.wikimedia.org/wikipedia/commons/8/87/Ruhr_Reggae_Summer_2017_MH_Macka_B_06.jpg,mackab
Randy Lorenzo,No Wikipedia page found for Randy Lorenzo.,https://via.placeholder.com/160,randylorenzo
Patton Oswalt,"Patton Peter Oswalt (born January 27, 1969) is an American stand-up comedian and actor. His acting roles include Spence Olchin in the sitcom The King of Queens (1998–2007) and narrating the sitcom The Goldbergs (2013–2023) as adult Adam F. Goldberg. After making his acting debut in the Seinfeld episode ""The Couch"", he has appeared in a variety of television series, such as Parks and Recreation, Community, Two and a Half Men, Agent(s) Koenig in “Agents of S.H.I.E.L.D.”, Drunk History, Reno 911!, ",https://upload.wikimedia.org/wikipedia/commons/2/25/Patton_Oswalt_in_2025_%28cropped%29.jpg,pattonoswalt
AJ Ghent [ j-ent ],No Wikipedia page found for AJ Ghent [ j-ent ].,https://via.placeholder.com/160,ajghent[j-ent]
Astro Bunny,No Wikipedia page found for Astro Bunny.,https://via.placeholder.com/160,astrobunny
陳思安,No Wikipedia page found for 陳思安.,https://via.placeholder.com/160,陳思安
May Kristin Krispersen,No Wikipedia page found for May Kristin Krispersen.,https://via.placeholder.com/160,maykristinkrispersen
The Jud Conlon Chorus,No Wikipedia page found for The Jud Conlon Chorus.,https://via.placeholder.com/160,thejudconlonchorus
黃妃,No Wikipedia page found for 黃妃.,https://via.placeholder.com/160,黃妃
Wojciech Paszkowski,"Wojciech Paszkowski (28 February 1960 – 23 August 2024) was a stage, film, television and voice actor, and dubbing director.",https://upload.wikimedia.org/wikipedia/commons/b/bd/WojtekPaszkowski.jpg,wojciechpaszkowski
Mike Epps,"Michael Elliot Epps (born November 18, 1970) is an American stand-up comedian and actor. He played Day-Day Jones in Next Friday and its sequel, Friday After Next, and also appeared in The Hangover and The Hangover Part III as ""Black Doug"". He was the voice of main character Boog in Open Season 2, replacing Martin Lawrence, with whom he starred in the comedy Welcome Home Roscoe Jenkins, playing ""Reggie"", cousin of Roscoe (played by Lawrence). He played Lloyd Jefferson ""L.J."" Wayne in the films Re",https://upload.wikimedia.org/wikipedia/commons/3/36/Mike_Epps_2013_%28cropped%29.jpg,mikeepps
Mixer,Mixer may refer to:,https://via.placeholder.com/160,mixer
Elephant Revival,"Elephant Revival is a folk music group from Nederland, Colorado, formed in 2006. The band currently consists of Bonnie Paine, Bridget Law, Charlie Rose, Dango Rose, Daniel Sproul, and Darren Garvey, and has previously included founding members Sage Cook and Daniel Rodriguez.
The band has referred to their style of music as ""transcendental folk,"" because it transcends several musical categories and incorporates elements of Scottish/Celtic fiddle tunes, original folk pieces, traditional ballads, b",https://via.placeholder.com/160,elephantrevival
Carsten Svendsen,No Wikipedia page found for Carsten Svendsen.,https://via.placeholder.com/160,carstensvendsen
Robert Rozmus,No Wikipedia page found for Robert Rozmus.,https://via.placeholder.com/160,robertrozmus
Dumb Punts,No Wikipedia page found for Dumb Punts.,https://via.placeholder.com/160,dumbpunts
The Sueves,No Wikipedia page found for The Sueves.,https://via.placeholder.com/160,thesueves
Gøggs,No Wikipedia page found for Gøggs.,https://via.placeholder.com/160,gøggs
Mike Birbiglia,"Mike Birbiglia (; born June 20, 1978) is an American stand-up comedian, actor, director, producer and Emmy-nominated writer. He has written and performed a series of award-winning solo shows comedy specials, including My Girlfriend’s Boyfriend, Thank God For Jokes, The New One, and The Old Man and Pool. He is a frequent contributor to This American Life and The Moth, and has released several comedy albums and television specials. His feature-length directorial debut Sleepwalk with Me (2012), bas",https://upload.wikimedia.org/wikipedia/commons/8/8c/Mike_Birbiglia_in_2008.jpg,mikebirbiglia
Le Butcherettes,"Le Butcherettes is a Mexican garage punk band formed in 2007 in Guadalajara by Teri Gender Bender.

",https://upload.wikimedia.org/wikipedia/commons/6/6f/Teri_of_Le_Bucherettes_performing_at_Ace_of_Cups.jpg,lebutcherettes
Chris D'Elia,"Christopher William D'Elia (born March 29, 1980) is an American stand-up comedian, actor, writer, and podcast host. He is known for playing Alex Miller on the NBC sitcom Whitney (2011–2013), Danny Burton on the NBC sitcom Undateable (2014–2016), Kenny on the ABC television series The Good Doctor (2017–2018) and Henderson on the Netflix thriller series You (2019).",https://upload.wikimedia.org/wikipedia/commons/4/4b/Chris_D%27Elia.jpg,chrisdelia
El Noi del Sucre,No Wikipedia page found for El Noi del Sucre.,https://via.placeholder.com/160,elnoidelsucre
Brujeria,,https://via.placeholder.com/160,brujeria
MACABRE,,https://via.placeholder.com/160,macabre
Adam Ferrara,"Adam Ferrara (born February 2, 1966) is an American actor and comedian known for playing the role of Chief ""Needles"" Nelson on the FX series Rescue Me. He was a co-host on the U.S. version of Top Gear and played NYPD Sgt. Frank Verelli opposite Edie Falco on Showtime series Nurse Jackie. He also played Detective Tommy Manetti on the television series The Job.

",https://via.placeholder.com/160,adamferrara
Caroline Rhea,"Caroline Gilchrist Rhea (; born April 13, 1964) is a Canadian actress and stand-up comedian, who is best known for her role as Hilda Spellman in the ABC series Sabrina the Teenage Witch, and for voicing Linda Flynn-Fletcher in the Disney Channel animated series Phineas and Ferb.
She has performed numerous comedy specials, including three one-hour standup specials for HBO, Showtime, and Bravo. She is also known as a regular on Hollywood Squares with her friend Whoopi Goldberg. Rhea was chosen by ",https://upload.wikimedia.org/wikipedia/commons/2/2e/Caroline_Rhea_by_Gage_Skidmore_2.jpg,carolinerhea
Chas & Dave,"Chas & Dave (often billed as Chas 'n' Dave) were an English pop rock duo, formed in London by Chas Hodges  and Dave Peacock.
They were most notable as creators and performers of a musical style labelled rockney (a portmanteau of rock and cockney), which mixes ""pub singalong, music-hall humour, boogie-woogie piano and pre-Beatles rock 'n' roll"". For a time, Rockney was also the name of their record label, their major breakthrough being ""Gertcha"" in 1979, which peaked at No. 20 in the UK Singles C",https://upload.wikimedia.org/wikipedia/commons/2/28/Chas_%26_Dave_2015.jpg,chas&dave
Ben Bailey,"Benjamin Ray Bailey (born October 30, 1970) is an American comedian. 
He is best known for hosting the Emmy Award-winning game show Cash Cab in New York City.

",https://upload.wikimedia.org/wikipedia/commons/6/6e/Ben_Bailey_2012_%28cropped%29.jpg,benbailey
Doug Benson,"Douglas Steven Benson (born July 2, 1962) is an American comedian, marijuana rights advocate, television and podcast host, and actor, best known for hosting the podcasts and TV series Doug Loves Movies (2006–present),  The Benson Interruption (2010–2013), Getting Doug with High (2013–2019) and The High Court with Doug Benson (2017). As a comedian, he has released 10 comedy albums, starting with Professional Humoredian in 2008, and has regularly appeared on TV shows including Comedy Central Prese",https://upload.wikimedia.org/wikipedia/commons/7/78/Doug_Benson_by_Gage_Skidmore.jpg,dougbenson
Eugene Mirman,"Eugene Boris Mirman (born July 24, 1974) is a Russian-American actor, comedian, and writer, known for playing Yvgeny Mirminsky on Delocated and Gene Belcher on the animated comedy Bob's Burgers.",https://upload.wikimedia.org/wikipedia/commons/8/8b/Eugene_Mirman_by_Gage_Skidmore_2.jpg,eugenemirman
Eshtadur,No Wikipedia page found for Eshtadur.,https://via.placeholder.com/160,eshtadur
Jayke Orvis,No Wikipedia page found for Jayke Orvis.,https://via.placeholder.com/160,jaykeorvis
Oblivians,"The Oblivians are an American garage punk trio that has existed since 1993. In the 1990s, their blues-infused brand of bravado, crudely recorded music made them one of the most popular and prominent bands within the underground garage rock scene.
Formed in Memphis, Tennessee, the band consisted of three members—Greg Cartwright, Jack Yarber, and Eric Friedl—who alternated between instruments on stage and in the studio, each member serving as vocalist, guitarist, and drummer, in turn. The band rec",https://upload.wikimedia.org/wikipedia/commons/0/05/Oblivians_at_Lido_%2829319334747%29.jpg,oblivians
The Cowboys,"The Cowboys is a 1972 American Western film starring John Wayne, Roscoe Lee Browne, and Bruce Dern, and featuring Colleen Dewhurst and Slim Pickens. It was the feature film debut of Robert Carradine. Based on the 1971 novel of the same name by William Dale Jennings, the screenplay was written by Irving Ravetch, Harriet Frank Jr., and Jennings and was directed by Mark Rydell.

",https://via.placeholder.com/160,thecowboys
Wiegedood,,https://via.placeholder.com/160,wiegedood
Chris Hardwick,"Christopher Ryan Hardwick (born November 23, 1971) is an American comedian, actor, television and podcast host, writer, and producer. He hosted Talking Dead, an hourlong aftershow on AMC affiliated with the network's zombie drama series The Walking Dead and Fear the Walking Dead, as well as Talking with Chris Hardwick, a show in which Hardwick interviews prominent pop culture figures, and The Wall, a plinko-inspired gameshow on NBC, Hardwick created Nerdist Industries, operator of the Nerdist Po",https://upload.wikimedia.org/wikipedia/commons/2/25/Chris_Hardwick_by_Gage_Skidmore_2.jpg,chrishardwick
John Pinette,"John Paul Pinette ( pi-NET; March 23, 1964 – April 5, 2014) was an American stand-up comedian, actor, and Broadway performer. He toured the comedy club circuit beginning in the 1980s and appeared in cinema and on television. Besides stand-up Pinette did various impressions, among them Michael Jackson, The Chipmunks, Elvis Presley, Gollum from The Lord of the Rings, Hervé Villechaize (Tattoo from Fantasy Island), an Ewok, actor Marlon Brando (notably Brando's role in The Godfather),  as well as a",https://upload.wikimedia.org/wikipedia/commons/7/73/John_Pinette_2010.jpg,johnpinette
Jah Vinci,"Kirk Rhoden is a Jamaican musical recording artist better known by his stage name Jah Vinci. He has been active since 2005, but had his first breakthrough hit in 2008 with his then mentor Vybz Kartel. He was a part of Vybz group Portmore Empire until the group disbanded in 2012. He has released several of Jamaica's biggest hits starting with the Vybz collaboration ""Weh Dem A Guh"" on producer Stephen Mcgregor's record which became one of the most popular songs in the Dance Hall scene at that time",https://via.placeholder.com/160,jahvinci
Martin Lawrence,"Martin Fitzgerald Lawrence (born April 16, 1965) is an American actor and comedian. Lawrence began his career doing comedy shows, including in The Improv. After his first acting role in the sitcom What's Happening Now!! (1987–1988), he played the titular character in the Fox television sitcom Martin (1992-1997), which helped catapult him into larger film roles. His first major lead role on the big screen was with Will Smith in the buddy cop action comedy Bad Boys (1995), a role he reprised in th",https://upload.wikimedia.org/wikipedia/commons/0/0b/MartinLawrenceHWOFJune2013.jpg,martinlawrence
Orgone,"Orgone ( OR-gohn) is a pseudoscientific concept variously described as an esoteric energy or hypothetical universal life force. Originally proposed in the 1930s by Wilhelm Reich, and developed by Reich's student Charles Kelley after Reich's death in 1957, orgone was conceived as the anti-entropic principle of the universe, a creative substratum in all of nature comparable to Mesmer's animal magnetism (1779), to the Odic force (1845) of Carl Reichenbach and to Henri Bergson's élan vital (1907).  ",https://upload.wikimedia.org/wikipedia/commons/f/ff/Orgone_Energy_Accumulator_%28right-angle%2C_closed%29.JPG,orgone
Sugar Sammy,"Samir Khullar (born 29 February 1976), known professionally as Sugar Sammy, is a Canadian stand-up comedian, actor, writer, and producer from Montreal, Quebec. He performs in English, French, Punjabi, and Hindi.
Khullar's comedy focuses on cultural, social, and political themes. With a career spanning over 25 years, he has performed in 31 countries, including Canada, France, Saudi Arabia, and India.
In 2018, Khullar joined the jury of Fremantle Media's on La France a un incroyable talent, the Fr",https://upload.wikimedia.org/wikipedia/commons/b/bc/SugarSammy%40justforlaughs.png,sugarsammy
Nailbomb,"Nailbomb is a heavy metal band formed in 1993 as a side project by Brazilian musician Max Cavalera (then the frontman of Sepultura) and British musician Alex Newport of Fudge Tunnel. They played a combination of primarily industrial metal and thrash metal. The band recorded one studio album, Point Blank, and played a warmup live performance and their only official gig for 29 years at the 1995 Dynamo Open Air Festival two days later, after which the band disbanded. The band reunited for the first",https://upload.wikimedia.org/wikipedia/commons/a/ad/NailbombDynamo.jpg,nailbomb
Heaven Shall Burn,"Heaven Shall Burn is a German extreme metal band from Saalfeld, formed in 1995. The band consists of vocalist Marcus Bischoff, guitarists Maik Weichert and Alexander Dietz, bassist Eric Bischoff and drummer Christian Bass. They are currently signed to Century Media. They have released nine studio albums, as well as a number of other records. One of their albums, Veto, entered the German album charts at number 2 in 2013, with their latest, Of Truth and Sacrifice, reaching number 1.",https://upload.wikimedia.org/wikipedia/commons/1/14/Deichbrand_14_Heaven_shall_burn_%2836%29.jpg,heavenshallburn
Tim Wilson,"Tim Wilson may refer to:

Tim Wilson (broadcaster), New Zealand television news reporter and anchor
Tim Wilson (canoeist), Australian canoeist
Tim Wilson (comedian) (1961–2014), American comedian and country music artist
Tim Wilson (filmmaker), American filmmaker known as Black Magic Tim
Tim Wilson (American football) (1954–1996), American football running back
Tim Wilson (Australian politician) (born 1980), Australian politician and commentator
Tim Wilson (British politician) (born 1961), forme",https://via.placeholder.com/160,timwilson
Paradise Lost,"Paradise Lost is an epic poem in blank verse by the English poet John Milton (1608–1674). The poem concerns the biblical story of the fall of man: the temptation of Adam and Eve by the fallen angel Satan and their expulsion from the Garden of Eden. The first version, published in 1667, consists of ten books with over ten thousand lines of verse. A second edition followed in 1674, arranged into twelve books (in the manner of Virgil's Aeneid) with minor revisions throughout. It is considered to be",https://upload.wikimedia.org/wikipedia/commons/b/b6/Houghton_EC65.M6427P.1667aa_-_Paradise_Lost%2C_1667.jpg,paradiselost
Varials,"Varials is an American metalcore band from Philadelphia, Pennsylvania, formed in October 2013. The band currently consists of guitarist Shane Lyons, bassist Mike Foley and drummer Sean Rauchut.",https://via.placeholder.com/160,varials
The Ghost Inside,"The Ghost Inside may refer to:

The Ghost Inside (film), a 2005 Chinese film
The Ghost Inside (band), an American band formed in 2004
The Ghost Inside (album), a 2020 album by the band
""The Ghost Inside"", a song on the 2010 Broken Bells album Broken Bells",https://via.placeholder.com/160,theghostinside
Ice Seguerra,"Ice Seguerra (born Cariza Yamson Seguerra; 17 September  1983), formerly Aiza Seguerra, is a Filipino actor, singer-songwriter, director and guitarist. 
Initially coming out as a lesbian in 2007, Seguerra also came out as a transgender man in 2014. On 12 August 2016, Seguerra was appointed by President Rodrigo Duterte as Chairperson of the National Youth Commission.

",https://upload.wikimedia.org/wikipedia/commons/c/c0/Aiza_Seguerra_portrait.jpg,iceseguerra
China Crisis,"China Crisis are an English new wave and synth-pop band formed in Kirkby, near Liverpool, Merseyside in 1979 with a core of lead vocalist/keyboardist Gary Daly and guitarist/vocalist Eddie Lundon. Initially a politically charged post-punk band influenced by Brian Eno's ambient soundscapes, China Crisis soon crossed over to a more commercial sound and had success in the United Kingdom in the 1980s with ten top-50 singles, including the top-10 hit ""Wishful Thinking"", and three albums charting in o",https://upload.wikimedia.org/wikipedia/commons/7/78/China_Crisis_%28246%29.jpg,chinacrisis
Marc Almond,"Peter Mark Almond  (born 9 July 1957) is an English singer-songwriter and musician. He is the lead vocalist of the synth-pop/new wave duo Soft Cell. He has a distinctive soulful voice and androgynous image. He has had a diverse career as a solo artist.
He rose to prominence in the early 1980s with Soft Cell's hit ""Tainted Love"" (1981), which became a defining track of the new wave and synth-pop movement. After Soft Cell disbanded in 1984, Almond pursued a solo career, incorporating elements of p",https://upload.wikimedia.org/wikipedia/commons/4/42/Marc_Almond_%40_Manezh_Kadetskogo_Korpusa.jpg,marcalmond
6EJOU,No Wikipedia page found for 6EJOU.,https://via.placeholder.com/160,6ejou
GEISHA GIRLS,No Wikipedia page found for GEISHA GIRLS.,https://via.placeholder.com/160,geishagirls
Malevolence,Malevolence or Malevolent may refer to:,https://via.placeholder.com/160,malevolence
Gatecreeper,"Gatecreeper is an American death metal band from Phoenix, Arizona.

",https://upload.wikimedia.org/wikipedia/commons/7/7e/Gatecreeper_Party.San_Metal_Open_Air_2023_18.jpg,gatecreeper
Attila,"Attila (  ə-TIL-ə or  AT-il-ə; c. 406 – 453), frequently called Attila the Hun, was the ruler of the Huns from 434 until his death in early 453. He was also the leader of an empire consisting of Huns, Ostrogoths, Alans, and Gepids, among others, in Central and Eastern Europe.
As nephews to Rugila, Attila and his elder brother Bleda succeeded him to the throne in 435, ruling jointly until the death of Bleda in 445. During his reign, Attila was one of the most feared enemies of the Western and Eas",https://upload.wikimedia.org/wikipedia/commons/e/e5/Attila_%28K%C3%A9pes_kr%C3%B3nika%29.jpg,attila
Sight of Emptiness,No Wikipedia page found for Sight of Emptiness.,https://via.placeholder.com/160,sightofemptiness
Mr. Airplane Man,"Mr. Airplane Man is an American rock band from Boston, Massachusetts.",https://upload.wikimedia.org/wikipedia/commons/e/e7/Mr._Airplane_Man_2003.jpg,mrairplaneman
Frankie and the Witch Fingers,"Frankie and the Witch Fingers is an American rock band formed in Bloomington, Indiana, in 2013 and based in Los Angeles. The band is composed of founding members Dylan Sizemore (vocals and rhythm guitar) and Josh Menashe (vocals, lead guitar, synthesizer), as well as Nikki Pickle (bass) as of 2020, Nick Aguilar (drums) as of 2022 and Jon Modaff (synths) as of 2025. They are currently signed to Greenway Records from Brooklyn.",https://upload.wikimedia.org/wikipedia/commons/b/b6/SXSW_2019_-_Frankie_and_the_Witch_Fingers_%2847437550021%29.jpg,frankieandthewitchfingers
Through The Eyes of the Dead,No Wikipedia page found for Through The Eyes of the Dead.,https://via.placeholder.com/160,throughtheeyesofthedead
Sylvie Maziarz,No Wikipedia page found for Sylvie Maziarz.,https://via.placeholder.com/160,sylviemaziarz
Pigface,Pigface is an American industrial rock supergroup formed in 1990 by Martin Atkins and William Rieflin.,https://upload.wikimedia.org/wikipedia/commons/a/a6/Pigface_1991.jpg,pigface
Zero Boys,"The Zero Boys are an American hardcore punk quartet from Indianapolis, Indiana fronted by Paul Mahern that debuted in 1980. Other members include bassist Scott Kellogg, drummer Mark Cutsinger and guitarist Dave Lawson. The band was known as one of the few popular hardcore bands from the Midwest, as the scene was mostly dominated by bands from the coasts.",https://upload.wikimedia.org/wikipedia/commons/3/3e/Dave_Lawson-_Zero_Boys_-_Jan_2014.jpg,zeroboys
Betrayer,,https://via.placeholder.com/160,betrayer
Blood Incantation,"Blood Incantation is an American progressive death metal band from Denver, Colorado, formed in 2011. The band consists of guitarist and vocalist Paul Riedl, drummer Isaac Faulk, guitarist Morris Kolontyrsky and bassist Jeff Barrett. Their debut album, Starspawn, was released in 2016 through Dark Descent Records and received critical acclaim from music publications such as Decibel and Stereogum.
The band's sound features ""a psychedelic take on classic death metal"" and melds ""technicality with tec",https://upload.wikimedia.org/wikipedia/commons/1/1b/Blood_Incantation_live.jpg,bloodincantation
Micky Flanagan,"Michael John Flanagan (born 7 October 1962) is an English comedian. Flanagan has performed at the Edinburgh Fringe and toured Britain with stand-up shows. He presented Micky Flanagan: What Chance Change? for Radio 4 and has appeared on various TV shows including Mock the Week, A League of Their Own, 8 Out of 10 Cats,  Was It Something I Said?, Michael McIntyre's Comedy Roadshow and I Love My Country.

",https://upload.wikimedia.org/wikipedia/commons/a/a2/Micky_Flanagan.jpg,mickyflanagan
Darryl Lenox,"Darryl O’Flynn Lenox (January 28, 1966 – April 16, 2023) was an American comedian who lived in Vancouver, British Columbia, Canada.
His comedy was notable for its focus on the differences between Canadians and Americans, and on his struggle with blindness. His 34-year career included appearances on Conan, WTF with Marc Maron, and This American Life. Lenox released two albums on Stand Up! Records, 2012's Blind Ambition and 2021's Super Bloom. Stage Time Magazine named Blind Ambition one of the to",https://via.placeholder.com/160,darryllenox
Lady Saw,"Marion Hall, formerly known by the stage name Lady Saw, is a Jamaican singer and songwriter whose career has spanned over two decades. Formerly known as the Queen of Dancehall, she is known for her guest appearance on No Doubt's ""Underneath It All,"" which went triple Platinum and won a Grammy for No Doubt.",https://upload.wikimedia.org/wikipedia/commons/c/c5/LadySaw.jpg,ladysaw
Orkan,Orkan may refer to:,https://via.placeholder.com/160,orkan
PAPA TANK,No Wikipedia page found for PAPA TANK.,https://via.placeholder.com/160,papatank
The Thin Bloods,No Wikipedia page found for The Thin Bloods.,https://via.placeholder.com/160,thethinbloods
Samael,"Samael (; Hebrew: סַמָּאֵל, Sammāʾēl, ""Venom of God""; Arabic: سمسمائيل, Samsama'il or سمائل, Samail; alternatively Smal, Smil, Samil, or Samiel) is an archangel in Talmudic and post-Talmudic tradition; a figure who is the accuser or adversary (Satan in the Book of Job), seducer, and destroying angel (in the Book of Exodus).
Although many of his functions resemble the Christian notion of Satan, to the point of being sometimes identified as a fallen angel,: 257–60  he is not necessarily evil, sinc",https://upload.wikimedia.org/wikipedia/commons/8/85/Samael_%28Angel_of_Death%29_Personification.jpg,samael
The Upsetters,"The Upsetters was the name given to the house band for Jamaican reggae producer Lee ""Scratch"" Perry. The name of the band comes from Perry's nickname of Upsetter, after his song ""I Am the Upsetter"", a musical dismissal of his former boss Coxsone Dodd.

",https://upload.wikimedia.org/wikipedia/commons/6/68/Lee_scratch_perry_2009.jpg,theupsetters
Lee Scratch Perry,,https://via.placeholder.com/160,leescratchperry
